ts,reconstruction_error,anomaly
2023-03-09 23:52:30,0.38619196,0
2023-03-09 23:52:31,0.3872876,0
2023-03-09 23:52:32,0.36889315,0
2023-03-09 23:52:33,0.35749277,0
2023-03-09 23:52:34,0.34851566,0
2023-03-09 23:52:35,0.34971386,0
2023-03-09 23:52:36,0.3527645,0
2023-03-09 23:52:37,0.34746307,0
2023-03-09 23:52:38,0.3508186,0
2023-03-09 23:52:39,0.35226762,0
2023-03-09 23:52:40,0.35834032,0
2023-03-09 23:52:41,0.36625353,0
2023-03-09 23:52:42,0.3666539,0
2023-03-09 23:52:43,0.3789578,0
2023-03-09 23:52:44,0.38212374,0
2023-03-09 23:52:45,0.39868468,0
2023-03-09 23:52:46,0.38884693,0
2023-03-09 23:52:47,0.38444835,0
2023-03-09 23:52:48,0.38656107,0
2023-03-09 23:52:49,0.3793914,0
